year,selling_price,km_driven,fuel,transmission,owner,engine,max_power
2018.0,700000.0,43000.0,1,2,0,1498.0,98.63
2007.0,135000.0,60000.0,2,2,0,796.0,46.3
2012.0,430000.0,148000.0,1,2,1,2179.0,120.0
2014.0,625000.0,70000.0,1,2,1,1582.0,126.32
2011.0,280000.0,96000.0,2,2,0,1498.0,97.7
2015.0,800000.0,70000.0,1,2,0,1997.0,120.0
2012.0,220000.0,70000.0,1,2,1,1248.0,73.94
2017.0,620000.0,18484.0,2,2,0,1197.0,81.8
2011.0,300000.0,70000.0,1,2,0,2179.0,138.03
2010.0,180000.0,25000.0,2,2,1,796.0,46.3
2013.0,250000.0,120000.0,1,2,2,1199.0,73.9
2017.0,480000.0,55000.0,2,2,0,1197.0,83.14
2019.0,885000.0,10000.0,2,2,1,1497.0,121.31
2020.0,550000.0,60000.0,1,2,0,1198.0,77.0
2018.0,800000.0,30000.0,1,2,0,1248.0,74.02
2013.0,180000.0,65000.0,2,2,0,1086.0,62.1
2010.0,200000.0,27000.0,2,2,0,1456.1100978059742,91.76934024567429
2012.0,380000.0,50000.0,1,2,1,1396.0,88.76
2019.0,520000.0,2560.0,2,1,0,1199.0,83.81
2016.0,330000.0,80000.0,2,2,1,998.0,67.04
2015.0,370000.0,120000.0,1,2,0,1248.0,73.8
2009.0,290000.0,120000.0,2,2,1,1497.0,116.3
2013.0,215000.0,47000.0,2,2,1,814.0,55.2
2012.0,610000.0,90000.0,1,2,0,2494.0,102.0
2013.0,380000.0,110000.0,1,2,1,1396.0,88.76
2012.0,400000.0,103655.0,1,2,1,1582.0,126.3
2018.0,700000.0,25000.0,2,1,1,1197.0,81.86
2014.0,650000.0,80000.0,1,2,0,1461.0,108.45
2014.0,95000.0,50000.0,2,2,1,624.0,37.5
2010.0,150000.0,110000.0,2,2,0,1086.0,62.0
2008.0,120000.0,80000.0,2,2,2,796.0,46.3
2013.0,325000.0,69000.0,1,2,0,1388.0,67.0
2018.0,950000.0,27000.0,1,2,0,1498.0,98.59
2014.0,500000.0,132000.0,1,2,1,1498.0,89.84
2017.0,725000.0,75000.0,1,2,0,1498.0,99.23
2015.0,500000.0,18000.0,2,2,1,1194.0,94.93
2016.0,650000.0,10000.0,1,2,0,1396.0,88.73
2010.0,285000.0,80000.0,1,2,0,1248.0,75.0
2012.0,200000.0,137000.0,1,2,0,1399.0,67.0
2011.0,295000.0,65000.0,1,2,1,1598.0,103.6
2017.0,450000.0,10000.0,2,1,0,998.0,67.04
2016.0,385000.0,20000.0,2,2,0,1198.0,67.0
2011.0,350000.0,93500.0,1,2,1,1388.0,67.0
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2019.0,558000.0,70000.0,1,2,0,1248.0,74.02
2010.0,165000.0,56000.0,2,2,2,1086.0,62.1
2012.0,300000.0,80000.0,1,2,1,1396.0,88.76
2019.0,500000.0,5000.0,2,2,0,1086.0,68.0
2014.0,640000.0,65000.0,1,2,1,1498.0,103.52
2015.0,900000.0,70000.0,1,2,2,2179.0,120.0
2013.0,450000.0,60000.0,1,2,0,1248.0,73.8
2018.0,825000.0,82000.0,1,2,0,1248.0,88.5
2013.0,500000.0,80000.0,1,2,1,2179.0,138.1
2017.0,325000.0,5000.0,2,2,1,1198.0,82.0
2014.0,450000.0,133000.0,1,2,0,1461.0,108.45
2017.0,675000.0,25000.0,2,2,1,1199.0,88.7
2017.0,415000.0,15000.0,2,2,0,1193.0,88.7
2017.0,1100000.0,40000.0,1,2,0,1396.0,88.7
2016.0,500000.0,35000.0,2,2,0,1198.0,73.75
2014.0,509999.0,70000.0,1,2,1,2523.0,62.1
2007.0,200000.0,152000.0,1,2,2,2609.0,120.0
2007.0,60000.0,100000.0,2,2,1,796.0,37.0
2013.0,500000.0,80000.0,1,2,1,1582.0,126.3
2017.0,270000.0,50000.0,2,2,0,799.0,53.3
2017.0,550000.0,40000.0,2,2,0,1197.0,81.86
2016.0,235000.0,60000.0,2,2,0,999.0,67.0
2018.0,600000.0,40000.0,2,2,0,1197.0,81.83
2015.0,525000.0,60000.0,1,2,0,1498.0,98.6
2012.0,325000.0,90000.0,1,2,0,1248.0,74.0
2014.0,420000.0,90000.0,1,2,0,1248.0,74.0
2014.0,229999.0,60000.0,2,2,1,998.0,67.1
2013.0,375000.0,80000.0,1,2,2,1248.0,74.0
2018.0,400000.0,40000.0,2,2,0,1199.0,84.0
2013.0,600000.0,91000.0,1,2,0,2179.0,140.0
2007.0,45000.0,73257.0,2,2,0,796.0,37.0
2019.0,722000.0,80000.0,1,2,0,2523.0,70.0
2020.0,500000.0,15000.0,2,2,0,1199.0,83.83
2018.0,950000.0,40000.0,1,2,0,1498.0,108.6
2018.0,780000.0,30000.0,1,2,0,1248.0,74.02
2018.0,575000.0,30000.0,2,2,0,1086.0,68.0
2017.0,563000.0,30000.0,2,2,1,1197.0,81.83
2017.0,450000.0,15000.0,2,2,0,1199.0,84.0
2010.0,320000.0,135000.0,1,2,1,1396.0,90.0
2008.0,375000.0,100000.0,2,2,2,1799.0,130.0
2017.0,400000.0,120000.0,2,2,0,1196.0,73.0
2016.0,315000.0,60000.0,2,2,1,999.0,67.0
2010.0,350000.0,190000.0,1,2,1,1248.0,73.9
2016.0,375000.0,120000.0,2,2,0,1196.0,73.0
2015.0,350000.0,29000.0,2,2,0,998.0,67.04
2011.0,170000.0,120000.0,3,2,2,1456.1100978059742,91.76934024567429
2010.0,120000.0,120000.0,2,2,2,1061.0,67.0
2015.0,819999.0,90000.0,1,2,0,2179.0,140.0
2018.0,700000.0,30000.0,2,2,0,1197.0,81.83
2018.0,451999.0,30000.0,2,1,1,998.0,67.04
2016.0,500000.0,56000.0,2,2,2,1197.0,82.0
2015.0,500000.0,120000.0,1,2,0,1493.0,100.0
2015.0,490000.0,60000.0,1,2,0,1248.0,74.0
2008.0,200000.0,147000.0,1,2,1,1248.0,73.9
2012.0,240000.0,35000.0,2,2,0,998.0,67.1
2018.0,655000.0,19500.0,2,2,0,1197.0,81.83
2018.0,620000.0,38426.0,2,2,0,1197.0,81.86
2015.0,450000.0,35000.0,2,2,1,1197.0,83.11
2014.0,310000.0,35000.0,2,2,1,998.0,67.04
2007.0,150000.0,50000.0,2,2,2,796.0,46.3
2012.0,180000.0,120000.0,1,2,0,936.0,57.6
2011.0,150000.0,120000.0,1,2,0,1405.0,70.0
2011.0,160000.0,112000.0,1,2,1,1399.0,68.0
2013.0,600000.0,70000.0,1,2,2,2523.0,75.0
2012.0,380000.0,145000.0,1,2,0,1598.0,103.5
2012.0,135000.0,146000.0,1,2,0,1405.0,70.0
2018.0,610000.0,10000.0,2,2,0,1197.0,81.86
2020.0,260000.0,50000.0,1,2,0,1498.0,88.5
2017.0,500000.0,25000.0,2,2,0,1197.0,81.86
2016.0,220000.0,20000.0,2,2,0,999.0,67.0
2006.0,121000.0,70000.0,2,2,1,1799.0,130.0
2017.0,350000.0,50000.0,1,2,0,1396.0,69.01
2011.0,280000.0,100000.0,1,2,1,1396.0,90.0
2020.0,919999.0,20000.0,2,2,0,1198.0,108.5
2011.0,320000.0,155000.0,1,2,0,1396.0,90.0
2012.0,140000.0,70000.0,1,2,2,1399.0,68.0
2012.0,310000.0,25000.0,1,2,1,1248.0,88.8
2006.0,65000.0,120000.0,2,2,1,796.0,37.0
2013.0,300000.0,90000.0,1,2,0,1248.0,73.8
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2011.0,575000.0,110000.0,1,2,1,2179.0,140.0
2014.0,440000.0,110000.0,1,2,1,2179.0,138.03
2012.0,380000.0,100000.0,1,2,1,1248.0,74.0
2010.0,140000.0,116700.0,2,2,2,1368.0,90.0
2015.0,475000.0,25000.0,1,2,0,1248.0,74.0
2010.0,400000.0,176062.0,1,2,0,1248.0,75.0
2015.0,509999.0,82000.0,1,2,0,1498.0,98.6
2010.0,275000.0,80000.0,2,2,0,1086.0,68.05
2017.0,650000.0,40000.0,1,2,1,1248.0,73.74
2014.0,650000.0,129000.0,1,2,0,1461.0,108.45
2016.0,360000.0,60000.0,1,2,1,1248.0,91.7
2018.0,650000.0,82000.0,1,1,0,1498.0,108.62
2017.0,675000.0,50000.0,1,2,1,1248.0,73.74
2006.0,50000.0,40000.0,2,2,2,796.0,37.0
2017.0,445000.0,39500.0,2,2,0,1197.0,81.8
2018.0,750000.0,40000.0,1,2,0,1396.0,88.76
2012.0,425000.0,56000.0,1,2,1,1248.0,74.0
2017.0,850000.0,54000.0,1,2,0,1396.0,88.73
2016.0,400000.0,20000.0,2,2,1,998.0,67.04
2014.0,200000.0,55896.0,1,2,1,1396.0,69.0
2016.0,550000.0,35000.0,1,2,0,1498.0,98.6
2012.0,250000.0,97000.0,2,2,1,1198.0,86.8
2014.0,206000.0,120000.0,2,2,1,796.0,47.3
2014.0,290000.0,50000.0,2,2,0,814.0,55.2
2012.0,220000.0,110000.0,1,2,2,1461.0,84.8
2010.0,170000.0,100000.0,2,2,0,796.0,46.3
2010.0,260000.0,120000.0,1,2,1,1248.0,75.0
2012.0,315000.0,130000.0,1,2,1,1598.0,103.6
2011.0,225000.0,76000.0,2,2,1,998.0,67.1
2012.0,420000.0,110000.0,1,2,2,1968.0,138.1
2011.0,525000.0,96000.0,1,2,0,2179.0,120.0
2018.0,670000.0,90000.0,1,1,0,1248.0,74.0
2012.0,220000.0,110000.0,1,2,2,1461.0,84.8
2013.0,250000.0,25000.0,1,2,0,1399.0,68.1
2009.0,229999.0,90000.0,1,2,1,1248.0,73.9
2009.0,229999.0,164000.0,1,2,1,1248.0,73.9
2013.0,300000.0,120000.0,2,2,1,1198.0,86.7
2010.0,165000.0,66000.0,2,2,1,998.0,66.1
2011.0,360000.0,157000.0,1,2,1,1582.0,126.3
2011.0,380000.0,157000.0,1,2,1,1582.0,126.3
2017.0,300000.0,35000.0,2,2,0,999.0,67.0
2016.0,325000.0,70000.0,2,2,1,1198.0,67.0
2010.0,160000.0,30000.0,1,2,1,1248.0,88.8
2018.0,630000.0,40000.0,1,2,0,1493.0,70.0
2020.0,600000.0,5000.0,2,2,0,1197.0,81.8
2014.0,229999.0,30000.0,2,2,1,796.0,47.3
2014.0,440000.0,70000.0,1,2,1,1248.0,74.0
2007.0,90000.0,60000.0,2,2,1,995.0,62.0
2017.0,750000.0,60000.0,1,2,0,1248.0,88.5
2012.0,330000.0,80000.0,2,2,1,1497.0,116.3
2016.0,715000.0,70000.0,1,2,1,1248.0,88.5
2013.0,250000.0,150000.0,1,2,1,1199.0,75.0
2007.0,120000.0,150000.0,2,2,1,1061.0,64.0
2017.0,850000.0,35000.0,1,1,1,1498.0,108.6
2018.0,450000.0,48000.0,1,2,0,1186.0,73.97
2015.0,600000.0,135000.0,1,2,0,1248.0,74.0
2016.0,280000.0,110000.0,1,2,1,1248.0,73.74
2012.0,465000.0,146000.0,1,2,1,1582.0,126.32
2018.0,350000.0,44000.0,2,2,0,796.0,47.3
2013.0,325000.0,70000.0,2,2,0,1197.0,78.9
2006.0,110000.0,120000.0,2,2,2,796.0,46.3
2013.0,220000.0,80000.0,1,2,0,1396.0,69.0
2015.0,515000.0,60000.0,1,2,0,2523.0,62.1
2018.0,750000.0,40000.0,2,2,0,1373.0,91.1
2018.0,350000.0,25000.0,2,2,0,814.0,55.2
2019.0,488999.0,15000.0,2,2,0,1197.0,81.86
2017.0,300000.0,27000.0,2,2,0,796.0,47.3
2017.0,650000.0,35000.0,1,2,1,1248.0,74.0
2014.0,250000.0,40000.0,2,2,0,998.0,66.1
2014.0,200000.0,40000.0,2,2,2,796.0,47.3
2012.0,200000.0,120000.0,1,2,0,1396.0,69.0
2016.0,276000.0,60000.0,2,2,0,998.0,68.05
2014.0,250000.0,40000.0,2,2,0,814.0,55.2
2008.0,95000.0,80000.0,2,2,1,796.0,46.3
2011.0,200000.0,70000.0,1,2,1,1396.0,70.0
2012.0,450000.0,100000.0,1,2,1,1582.0,126.32
2010.0,200000.0,175000.0,1,2,0,1396.0,69.0
2010.0,200000.0,70000.0,2,2,1,1197.0,78.9
2011.0,370000.0,91863.0,1,2,1,2523.0,62.1
2016.0,290000.0,10000.0,2,2,0,799.0,53.3
2018.0,900000.0,35000.0,1,2,0,1248.0,88.5
2013.0,325000.0,120000.0,1,2,1,1399.0,68.1
2016.0,425000.0,30000.0,2,2,0,1197.0,82.0
2016.0,315000.0,60000.0,2,2,0,799.0,53.3
2014.0,300000.0,70000.0,2,2,0,998.0,67.05
2013.0,325000.0,70000.0,2,2,1,1197.0,78.9
2016.0,900000.0,130000.0,1,2,0,1396.0,88.7
2016.0,950000.0,133000.0,1,2,0,1396.0,88.7
2010.0,320000.0,120000.0,1,2,2,1598.0,103.6
2019.0,500000.0,20000.0,2,2,0,999.0,75.0
2012.0,290000.0,25000.0,2,2,0,1196.0,70.0
2012.0,60000.0,90000.0,2,2,0,624.0,37.48
2009.0,120000.0,140000.0,2,2,2,998.0,66.1
2017.0,850000.0,103000.0,1,2,0,1498.0,97.9
2015.0,600000.0,128000.0,1,2,0,1498.0,98.6
2015.0,620000.0,33000.0,1,2,0,1498.0,88.8
2009.0,150000.0,70000.0,2,2,1,796.0,46.3
2011.0,150000.0,40000.0,2,2,2,1086.0,62.0
2008.0,135000.0,40000.0,2,2,2,1396.0,99.6
2011.0,200000.0,80000.0,1,2,0,1405.0,71.0
2015.0,730000.0,70000.0,1,2,0,1248.0,88.5
2013.0,800000.0,100000.0,1,2,0,2494.0,100.6
2009.0,300000.0,90000.0,1,2,1,2498.0,112.0
2012.0,190000.0,112000.0,1,2,1,1399.0,68.0
2015.0,509999.0,62000.0,1,2,1,1120.0,71.0
2012.0,400000.0,90000.0,1,2,0,1248.0,88.76
2013.0,800000.0,80000.0,1,2,0,2494.0,100.0
2013.0,250000.0,50000.0,1,2,0,1248.0,88.8
2016.0,930000.0,47552.0,1,2,1,1582.0,126.2
2016.0,720000.0,40000.0,1,2,1,1248.0,88.5
2011.0,225000.0,15000.0,2,2,0,1196.0,70.0
2019.0,950000.0,20000.0,1,2,0,1498.0,98.96
2018.0,530000.0,52000.0,2,2,0,1197.0,81.86
2016.0,470000.0,70000.0,2,2,0,1197.0,81.83
2017.0,650000.0,110000.0,1,2,0,2523.0,63.0
2014.0,540000.0,77500.0,1,2,1,2179.0,138.1
2015.0,459999.0,100000.0,1,2,1,1248.0,74.0
2019.0,325000.0,14700.0,2,2,0,799.0,53.3
2016.0,240000.0,40000.0,2,2,0,796.0,34.2
2017.0,400000.0,32000.0,2,2,1,1198.0,82.0
2009.0,250000.0,80000.0,2,2,0,1298.0,85.8
2018.0,720000.0,25000.0,1,2,0,1248.0,74.02
2015.0,590000.0,50000.0,1,2,0,1248.0,74.0
2015.0,434000.0,120000.0,1,2,0,2499.0,72.4
2006.0,145000.0,170000.0,1,2,0,2523.0,63.0
2018.0,445000.0,19700.0,2,2,0,1198.0,82.0
2011.0,191000.0,70000.0,4,2,0,1086.0,62.1
2018.0,372000.0,50000.0,1,2,2,1498.0,99.0
2007.0,150000.0,60000.0,2,2,2,1456.1100978059742,91.76934024567429
2015.0,300000.0,140000.0,1,2,0,1399.0,68.05
2017.0,520000.0,40000.0,2,2,0,1199.0,84.0
2014.0,190000.0,70000.0,2,2,2,796.0,47.3
2018.0,310000.0,7000.0,2,2,0,999.0,67.0
2016.0,750000.0,110000.0,1,1,0,1493.0,100.0
2019.0,350000.0,15000.0,2,2,0,998.0,67.05
2020.0,360000.0,5000.0,2,2,0,796.0,47.3
2017.0,285000.0,5000.0,2,2,0,799.0,53.3
2013.0,160000.0,70000.0,2,2,1,796.0,47.3
2015.0,229999.0,60000.0,2,2,1,1198.0,67.0
2007.0,85000.0,120000.0,2,2,2,796.0,46.3
2018.0,300000.0,7000.0,2,2,0,999.0,67.0
2014.0,675000.0,120000.0,1,2,0,2179.0,120.0
2014.0,700000.0,145241.0,1,2,0,2179.0,120.0
2016.0,254999.0,30000.0,2,2,2,799.0,53.3
2013.0,390000.0,100000.0,1,2,0,1248.0,74.0
2015.0,450000.0,80000.0,1,2,0,1364.0,67.04
2017.0,725000.0,50000.0,1,2,0,1248.0,88.5
2013.0,466000.0,95500.0,1,2,1,2179.0,138.1
2017.0,370000.0,40000.0,2,2,1,1196.0,86.8
2007.0,150000.0,70000.0,2,2,2,1061.0,64.0
2017.0,483000.0,15000.0,2,2,0,998.0,67.04
2016.0,470000.0,10000.0,2,2,0,1197.0,82.0
2018.0,950000.0,25000.0,1,2,0,1248.0,88.5
2013.0,450000.0,50000.0,2,2,2,1591.0,121.3
2011.0,345000.0,70000.0,2,2,0,1496.0,88.7
2009.0,300000.0,60000.0,2,2,0,998.0,66.1
2007.0,160000.0,74800.0,2,2,1,998.0,67.1
2020.0,500000.0,40000.0,2,2,0,1193.0,88.7
2017.0,455000.0,50000.0,1,2,0,1186.0,73.97
2013.0,165000.0,45000.0,2,2,1,814.0,55.2
2016.0,470000.0,23700.0,2,2,0,1197.0,81.8
2016.0,470000.0,23700.0,2,2,0,1197.0,81.8
2014.0,229999.0,53473.0,2,2,0,998.0,67.05
2011.0,250000.0,100000.0,1,2,1,2523.0,63.0
2013.0,220000.0,80000.0,2,2,0,1086.0,62.1
2015.0,360000.0,120000.0,1,2,0,1120.0,71.0
2018.0,350000.0,40000.0,2,2,0,998.0,67.05
2012.0,500000.0,70000.0,1,2,0,1582.0,126.32
2013.0,145000.0,90000.0,1,2,2,936.0,57.6
2014.0,300000.0,51000.0,2,2,0,1199.0,82.5
2010.0,180000.0,87000.0,1,2,0,1456.1100978059742,91.76934024567429
2006.0,200000.0,120000.0,1,2,1,1456.1100978059742,91.76934024567429
2013.0,530000.0,40000.0,1,2,0,1248.0,74.0
2014.0,620000.0,90000.0,1,2,1,1461.0,108.45
2015.0,360000.0,110000.0,2,2,2,1496.0,88.73
2010.0,245000.0,86000.0,2,2,1,1086.0,62.1
2009.0,370000.0,120000.0,1,2,0,1456.1100978059742,91.76934024567429
2014.0,650000.0,140000.0,1,2,1,1498.0,89.75
2019.0,610000.0,18000.0,2,2,0,1197.0,81.8
2015.0,300000.0,24000.0,2,2,0,998.0,67.05
2014.0,425000.0,60000.0,1,2,0,1120.0,70.0
2012.0,450000.0,150000.0,1,2,2,1582.0,126.32
2011.0,450000.0,108000.0,1,2,0,1582.0,126.3
2011.0,340000.0,60000.0,2,1,2,1197.0,78.9
2013.0,650000.0,90000.0,1,2,0,1248.0,88.76
2009.0,160000.0,70000.0,1,2,0,1396.0,69.0
2014.0,250000.0,120000.0,1,2,0,1405.0,70.0
2012.0,225000.0,100000.0,1,2,2,936.0,57.6
2007.0,55000.0,75958.0,1,2,1,1396.0,52.8
2012.0,250000.0,100000.0,1,2,1,1456.1100978059742,91.76934024567429
2016.0,500000.0,40000.0,2,2,0,1197.0,83.14
2016.0,500000.0,70000.0,1,2,0,1498.0,99.0
2011.0,400000.0,60000.0,1,2,0,1248.0,74.0
2013.0,550000.0,90000.0,1,2,0,2523.0,62.1
2007.0,200000.0,70000.0,1,2,1,2179.0,138.1
2012.0,280000.0,65000.0,2,2,0,1197.0,78.9
2014.0,580000.0,88000.0,1,2,0,1248.0,74.0
2009.0,100000.0,80000.0,1,2,2,1248.0,90.0
2014.0,550000.0,60000.0,1,2,0,2523.0,75.0
2017.0,700000.0,38000.0,1,2,0,1493.0,100.0
2010.0,150000.0,80000.0,2,2,2,1368.0,90.0
2014.0,190000.0,60000.0,2,2,1,814.0,55.2
2013.0,500000.0,110000.0,1,2,0,2523.0,62.1
2017.0,640000.0,110000.0,1,2,0,1248.0,74.0
2011.0,340000.0,145000.0,1,2,0,1199.0,75.0
2019.0,811000.0,43000.0,1,2,0,1396.0,88.76
2016.0,409999.0,120000.0,1,2,0,1248.0,73.94
2013.0,170000.0,120000.0,1,2,1,1405.0,48.21
2018.0,700000.0,25000.0,2,2,0,1197.0,81.86
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2014.0,420000.0,120000.0,1,2,1,1248.0,74.0
2018.0,899000.0,35000.0,1,2,0,1248.0,88.5
2019.0,459999.0,35000.0,2,2,0,1198.0,67.0
2017.0,350000.0,25000.0,2,2,0,999.0,67.0
2015.0,509999.0,100000.0,1,2,1,1364.0,67.05
2013.0,500000.0,120000.0,1,2,2,2523.0,62.1
2017.0,370000.0,35000.0,2,2,0,1193.0,88.7
2013.0,240000.0,44000.0,2,2,1,998.0,67.1
2015.0,530000.0,100000.0,1,2,1,1396.0,88.73
2014.0,350000.0,64000.0,2,2,0,1197.0,78.9
2015.0,350000.0,100000.0,2,2,0,1197.0,82.0
2013.0,370000.0,90000.0,1,2,1,1248.0,74.0
2014.0,220000.0,50000.0,2,2,0,1298.0,85.8
2013.0,200000.0,80000.0,1,2,0,1248.0,76.9
2017.0,400000.0,50000.0,1,2,0,1198.0,77.0
2009.0,150000.0,55000.0,2,2,0,1368.0,88.7
2011.0,130000.0,70000.0,2,2,1,796.0,35.0
2013.0,185000.0,80000.0,2,2,1,796.0,47.3
2010.0,110000.0,80000.0,2,2,1,1086.0,62.1
2012.0,450000.0,120000.0,1,2,0,2523.0,62.1
2018.0,500000.0,20000.0,2,2,1,1197.0,81.86
2017.0,570000.0,31596.0,2,2,0,1497.0,121.36
2013.0,650000.0,85710.0,1,2,0,2179.0,140.0
2018.0,250000.0,10000.0,2,2,0,799.0,53.64
2014.0,320000.0,15000.0,2,2,0,1197.0,78.9
2017.0,440000.0,35000.0,2,1,0,998.0,67.0
2013.0,315000.0,49000.0,2,2,1,1197.0,82.85
2007.0,100000.0,70000.0,2,2,2,1456.1100978059742,91.76934024567429
2010.0,202999.0,158000.0,1,2,0,1248.0,90.0
2012.0,179000.0,30000.0,2,2,1,814.0,55.2
2008.0,140000.0,60000.0,2,2,1,1197.0,78.9
2008.0,150000.0,40000.0,2,2,1,1061.0,64.0
2011.0,440000.0,60000.0,1,2,1,2523.0,63.0
2011.0,250000.0,55130.0,1,2,1,1399.0,68.0
2014.0,330000.0,22000.0,2,2,0,998.0,67.04
2010.0,250000.0,48000.0,2,2,0,1196.0,70.0
2012.0,335000.0,45000.0,2,2,0,1197.0,82.85
2016.0,1025000.0,22522.0,1,2,0,2179.0,140.0
2015.0,550000.0,29434.0,2,2,0,1373.0,91.1
2018.0,800000.0,25000.0,1,2,0,1498.0,98.6
2017.0,380000.0,28000.0,2,2,1,1199.0,84.0
2013.0,400000.0,44500.0,1,2,1,1461.0,83.8
2016.0,375000.0,34500.0,2,2,0,998.0,67.04
2017.0,1100000.0,20000.0,2,1,0,1497.0,117.6
2018.0,650000.0,15000.0,2,2,0,1197.0,81.83
2014.0,361000.0,26000.0,2,1,0,1198.0,76.0
2012.0,140000.0,20000.0,2,2,0,814.0,55.2
2019.0,550000.0,3000.0,2,2,0,1197.0,81.86
2019.0,670000.0,20000.0,2,2,0,1199.0,88.76
2017.0,880000.0,25000.0,1,2,0,1248.0,88.5
2018.0,950000.0,35000.0,1,2,0,1498.0,98.96
2010.0,300000.0,60000.0,1,2,0,1991.0,147.9
2015.0,450000.0,155000.0,1,1,0,1998.0,163.7
2018.0,375000.0,50000.0,3,2,0,1196.0,61.7
2016.0,600000.0,13500.0,2,2,0,1373.0,91.1
2018.0,600000.0,65000.0,1,2,0,1186.0,73.97
2014.0,630000.0,95000.0,1,2,1,2179.0,118.3
2016.0,590000.0,40000.0,2,2,1,1373.0,91.1
2019.0,420000.0,30000.0,2,2,0,1086.0,68.0
2013.0,541000.0,112011.0,1,2,0,2179.0,138.1
2015.0,900000.0,125000.0,1,2,0,2494.0,100.6
2015.0,900000.0,125000.0,1,2,0,2494.0,100.6
2009.0,250000.0,43000.0,1,2,0,1248.0,90.0
2019.0,670000.0,53534.0,1,2,0,2523.0,62.1
2019.0,530000.0,20000.0,2,2,0,1199.0,83.81
2012.0,150000.0,70000.0,1,2,1,936.0,57.6
2013.0,550000.0,70000.0,1,2,2,2179.0,140.0
2015.0,650000.0,150000.0,1,2,0,1997.0,120.0
2012.0,180000.0,100000.0,1,2,1,1405.0,70.0
2015.0,585000.0,50000.0,1,2,0,2498.0,105.0
2013.0,345000.0,120000.0,2,2,1,1197.0,82.85
2013.0,350000.0,110000.0,1,2,2,1248.0,74.0
2016.0,725000.0,140000.0,2,2,0,1497.0,117.3
2012.0,250000.0,120000.0,1,2,0,1405.0,70.0
2017.0,325000.0,16500.0,2,2,1,999.0,67.0
2016.0,350000.0,9900.0,2,2,0,998.0,67.05
2012.0,180000.0,80000.0,2,2,2,796.0,46.3
2010.0,150000.0,100000.0,2,2,1,1368.0,90.0
2020.0,700000.0,20000.0,2,2,0,1197.0,88.5
2016.0,795000.0,90000.0,1,2,0,1248.0,88.5
2019.0,950000.0,15000.0,1,2,0,2498.0,105.0
2018.0,885000.0,75000.0,1,1,0,1498.0,108.5
2011.0,160000.0,140000.0,1,2,0,1248.0,73.9
2012.0,300000.0,120000.0,1,2,1,1396.0,90.0
2018.0,950000.0,75000.0,1,1,0,1498.0,108.5
2015.0,549000.0,90000.0,1,2,0,1248.0,88.76
2012.0,570000.0,100000.0,1,2,1,1461.0,78.0
2017.0,800000.0,60000.0,1,2,1,2498.0,105.0
2009.0,300000.0,170000.0,1,2,2,2523.0,63.0
2013.0,350000.0,100000.0,2,2,1,1496.0,88.73
2011.0,400000.0,120000.0,1,2,1,2523.0,63.0
